id,difficulty,flesch_reading_ease,polysyllable_count,coleman_liau_index,freqlemfilms2_mean,freqlemfilms2_median,freqlemfilms2_max,freqlemfilms2_min,freqlemfilms2_25%,freqlemfilms2_75%,freqlemlivres_mean,freqlemlivres_median,freqlemlivres_max,freqlemlivres_min,freqlemlivres_25%,freqlemlivres_75%,freqfilms2_mean,freqfilms2_median,freqfilms2_max,freqfilms2_min,freqfilms2_25%,freqfilms2_75%,nblettres_mean,nblettres_median,nblettres_max,nblettres_min,nblettres_25%,nblettres_75%,nbsyll_mean,nbsyll_median,nbsyll_max,nbsyll_min,nbsyll_25%,nbsyll_75%
4405,A1,68.43,1,12.05,10494.575,8854.565,25220.86,739.12,1584.1975000000002,17316.84,9714.728333333334,2954.46,38928.92,324.86,844.085,10477.3975,7000.84,1013.79,25220.86,583.45,663.8900000000001,10472.8675,4.666666666666667,4.0,8.0,2.0,2.5,7.0,1.5,1.5,2.0,1.0,1.0,2.0
4406,B1,87.98,1,7.72,7966.24347826087,4346.55,32236.5,2.53,84.03999999999999,13222.93,8827.517391304347,3086.76,38928.92,8.04,119.63,15458.779999999999,5498.980869565217,1546.44,25220.86,0.17,22.924999999999997,10049.125,4.260869565217392,3.0,9.0,1.0,2.0,7.5,1.3478260869565217,1.0,3.0,1.0,1.0,2.0
4407,B1,103.71,0,3.54,8514.531363636364,5225.205,25220.86,0.04,48.245000000000005,14515.592499999999,11217.512272727272,8753.545,38928.92,0.0,56.9075,19617.82,7144.714999999999,4370.625,25220.86,0.04,43.677499999999995,12909.08,3.4545454545454546,2.0,8.0,1.0,2.0,5.75,1.1818181818181819,1.0,2.0,1.0,1.0,1.0
4408,C2,70.72,3,13.15,5453.027272727272,202.57,18559.22,11.39,21.53,12549.74,7055.784545454546,241.55,23633.92,6.55,24.965000000000003,16004.93,4339.483636363636,202.57,14946.48,7.84,16.19,9270.654999999999,5.454545454545454,5.0,12.0,1.0,2.0,8.0,1.9090909090909092,2.0,4.0,1.0,1.0,2.5
4409,C1,76.56,2,10.51,4586.330454545454,282.905,25220.86,1.17,35.9375,8309.922499999999,6727.825454545455,203.685,38928.92,2.09,19.71,12237.03,4566.881363636364,193.62,25220.86,1.17,21.915,8309.922499999999,4.7727272727272725,4.0,14.0,1.0,2.25,5.75,1.4545454545454546,1.0,4.0,1.0,1.0,1.75
4410,A1,130.36,0,-0.46,5114.88,333.85,14946.48,64.31,199.08,7640.165,8084.753333333333,617.43,23633.92,2.91,310.16999999999996,12125.675,5099.7266666666665,288.39,14946.48,64.31,176.35,7617.4349999999995,2.6666666666666665,2.0,5.0,1.0,1.5,3.5,1.0,1.0,1.0,1.0,1.0,1.0
4411,A2,118.94,0,-0.87,8317.57142857143,4394.7,22287.83,893.51,1936.205,13387.275000000001,6171.332857142857,6587.77,13841.89,614.8,3238.785,7838.65,6920.011428571429,4394.7,18188.15,41.39,1936.205,10971.715,3.2857142857142856,2.0,8.0,2.0,2.0,3.5,1.1428571428571428,1.0,2.0,1.0,1.0,1.0
4412,B1,103.46,1,5.33,7542.790714285714,1467.525,25220.86,23.62,220.91750000000002,12632.279999999999,11513.508571428569,1176.4850000000001,38928.92,41.28,342.7725,19908.582499999997,7418.839285714284,726.1800000000001,25220.86,6.92,216.395,12632.279999999999,4.0,3.0,9.0,2.0,2.0,5.75,1.2142857142857142,1.0,3.0,1.0,1.0,1.0
4413,B2,40.01,2,20.04,4870.323333333333,3606.0,13222.93,1.8,81.985,8309.922499999999,6159.289999999998,3173.95,15832.09,7.03,117.23,12546.285,4854.873333333333,3586.8650000000002,13222.93,1.64,31.715000000000003,8309.922499999999,6.0,5.0,13.0,2.0,3.25,7.5,1.8333333333333333,1.5,4.0,1.0,1.0,2.0
4414,C1,61.33,3,14.83,5912.665384615384,471.82,25220.86,0.07,55.19,12087.62,6701.486153846155,837.7,38928.92,0.07,54.53,6198.24,5896.525384615385,389.49,25220.86,0.04,48.61,12087.62,5.6923076923076925,4.0,12.0,2.0,2.0,8.0,1.8461538461538463,1.0,4.0,1.0,1.0,3.0
4415,B2,127.31,0,3.35,3588.4266666666667,2859.2700000000004,8720.38,1.86,58.92750000000001,6688.0425000000005,4851.631666666666,3254.0499999999997,14662.3,2.64,87.59750000000001,7491.99,3557.991666666667,2773.5,8720.38,0.16,51.9,6645.1575,4.166666666666667,4.0,7.0,3.0,3.25,4.0,1.3333333333333333,1.0,2.0,1.0,1.0,1.75
4416,B2,83.41,3,6.74,7375.299423076924,2520.11,32236.5,2.28,23.28,14946.48,9225.544038461538,5320.47,38928.92,0.95,27.585,15891.84,5470.68346153846,1791.7150000000001,25220.86,0.66,14.137500000000001,9587.884999999998,3.826923076923077,3.0,13.0,1.0,2.0,5.0,1.3269230769230769,1.0,3.0,1.0,1.0,1.25
4417,B2,81.38,1,13.04,4369.586666666667,1003.44,25220.86,1.21,37.51,6055.71,7056.246666666667,1086.01,38928.92,0.95,19.865000000000002,10624.93,4280.228666666667,728.02,25220.86,0.15,4.08,6055.71,4.6,4.0,8.0,1.0,3.0,7.0,1.3333333333333333,1.0,2.0,1.0,1.0,2.0
4418,C2,61.33,2,13.5,4067.4199999999987,1753.02,22287.83,0.68,192.73,4658.59,4237.212307692308,2429.86,14662.3,2.36,224.46,6501.82,2607.263076923077,725.09,13357.03,0.46,76.46,1753.02,5.461538461538462,4.0,14.0,2.0,3.0,6.0,1.8461538461538463,1.0,5.0,1.0,1.0,2.0
4419,A1,95.84,0,3.55,9300.11,4049.795,25983.2,5.75,77.00500000000001,17515.075,10556.1575,5441.285,38928.92,6.28,73.87,14055.557499999999,9291.247500000001,4049.795,25983.2,5.74,45.332499999999996,17515.075,4.0,3.0,8.0,2.0,2.0,5.5,1.5,1.5,2.0,1.0,1.0,2.0
4420,C2,51.94,7,10.64,5840.565348837209,1276.29,25220.86,6.03,157.465,12190.4,8051.343255813954,3105.41,38928.92,3.92,174.965,14691.385,4820.01511627907,757.68,25220.86,0.2,60.675,12139.01,4.4186046511627906,4.0,9.0,1.0,2.0,6.5,1.5116279069767442,1.0,3.0,1.0,1.0,2.0
4421,B2,56.0,4,11.73,4727.661081081083,124.7,32236.5,2.88,16.29,4394.7,6296.11972972973,185.27,38928.92,2.97,22.91,6587.77,4149.591891891892,78.26,25220.86,0.14,6.71,2813.77,4.594594594594595,3.0,11.0,1.0,2.0,7.0,1.4864864864864864,1.0,4.0,1.0,1.0,2.0
4422,A1,80.11,1,9.94,7737.588888888889,5179.05,32236.5,9.42,31.56,7907.85,7095.186666666666,4463.72,23633.92,28.45,62.43,9587.97,6312.104444444445,5179.05,19417.69,8.36,26.13,7907.85,5.0,4.0,9.0,2.0,3.0,8.0,1.5555555555555556,1.0,3.0,1.0,1.0,2.0
4423,C1,74.27,3,10.91,5077.837142857144,747.98,25220.86,0.48,39.45,6055.71,5710.835714285714,354.12,38928.92,0.61,30.2,10624.93,3681.957619047619,186.7,25220.86,0.04,15.99,2096.53,4.285714285714286,3.0,13.0,1.0,2.0,6.0,1.5714285714285714,1.0,4.0,1.0,1.0,2.0
4424,C2,76.3,3,10.27,4790.0869999999995,2621.575,13652.76,0.25,20.8075,8773.699999999999,5926.6455,1657.03,20879.73,0.54,42.7325,9937.0975,4418.1669999999995,519.4,13652.76,0.25,9.0825,8773.699999999999,4.75,4.0,10.0,2.0,2.0,6.0,1.6,1.0,5.0,1.0,1.0,2.0
4425,A2,95.84,0,6.45,7123.831428571429,4520.53,25220.86,38.31,275.635,9767.925,7794.924285714284,3507.16,38928.92,2.91,150.74499999999998,5911.995,6450.331428571429,1564.52,25220.86,38.31,109.2,9055.115,3.142857142857143,4.0,6.0,1.0,1.5,4.0,1.2857142857142858,1.0,3.0,1.0,1.0,1.0
4426,A2,112.59,0,0.45,4765.635,791.0899999999999,25220.86,8.21,220.9525,1511.5125,7362.026666666668,720.61,38928.92,4.73,128.7475,3079.5249999999996,4754.783333333334,787.8,25220.86,8.21,175.41000000000003,1511.5125,3.1666666666666665,3.0,6.0,1.0,2.0,4.0,1.1666666666666667,1.0,2.0,1.0,1.0,1.0
4427,A2,67.93,4,9.52,8307.23947368421,5524.47,25220.86,35.35,280.015,13437.845000000001,10733.27947368421,4463.72,38928.92,3.92,184.56,17071.52,7293.270526315789,5179.05,25220.86,5.88,194.855,12706.665,4.052631578947368,3.0,15.0,1.0,2.0,5.0,1.5263157894736843,1.0,5.0,1.0,1.0,1.5
4428,B2,42.3,7,12.78,4284.439166666666,186.68,25220.86,3.06,36.775,7078.55,5673.265555555556,361.485,38928.92,1.42,22.82,6629.49,3841.124722222222,127.93,25220.86,1.8,14.940000000000001,6532.82,4.611111111111111,4.0,9.0,1.0,2.0,7.0,1.6666666666666667,1.0,4.0,1.0,1.0,2.0
4429,B2,76.56,2,8.36,7918.955,1740.43,32236.5,0.8,232.175,13652.76,10801.087307692305,3585.88,38928.92,2.91,241.585,20237.535,6594.696923076923,1249.055,25220.86,0.32,96.3075,13466.84,4.0,3.0,10.0,1.0,2.0,5.0,1.4615384615384615,1.0,3.0,1.0,1.0,2.0
4430,B1,97.11,1,5.73,7243.837142857143,4370.625,32236.5,6.04,152.845,11431.125,7136.40857142857,4984.46,23633.92,9.73,124.745,12256.84,5443.1050000000005,4370.625,19417.69,0.98,132.5675,6277.11,4.071428571428571,3.0,10.0,1.0,2.0,6.5,1.4285714285714286,1.0,3.0,1.0,1.0,1.75
4431,B1,131.37,0,-7.41,3051.04,3051.04,5179.05,923.03,1987.035,4115.045,2421.895,2421.895,4463.72,380.07,1400.9825,3442.8075000000003,3041.585,3041.585,5179.05,904.12,1972.8525,4110.3175,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
4432,A1,104.22,0,2.44,8039.791428571428,4213.78,32236.5,64.31,210.755,9671.220000000001,6475.311428571428,2535.14,18310.95,2.91,330.07,11909.02,3567.71,1041.22,13652.76,47.19,164.67,4951.73,3.2857142857142856,3.0,6.0,1.0,2.0,4.5,1.4285714285714286,1.0,2.0,1.0,1.0,2.0
4433,A2,98.89,1,6.12,6821.008333333334,5010.71,14661.76,46.37,4197.605,10455.125,4676.846666666666,2088.585,19209.05,32.7,990.7750000000001,3535.1375000000003,5976.308333333333,4389.11,14661.76,32.91,1147.445,10335.83,4.0,3.0,8.0,1.0,2.0,6.25,1.1666666666666667,1.0,2.0,1.0,1.0,1.0
4434,B2,54.73,1,14.24,8185.946000000001,6055.71,25983.2,22.66,54.68,8813.48,5369.404,5328.99,10862.77,2.97,27.36,10624.93,6697.926000000001,1390.92,25983.2,5.12,54.68,6055.71,3.8,3.0,9.0,1.0,2.0,4.0,1.4,1.0,3.0,1.0,1.0,1.0
4435,B2,59.55,4,16.19,4942.430454545455,1118.99,32236.5,0.05,11.84,8054.2125,6293.080000000001,1633.715,23633.92,0.2,20.525000000000002,13652.9575,4354.405,1118.99,19417.69,0.0,1.3475,8054.2125,5.7727272727272725,4.5,14.0,2.0,3.0,8.75,1.8181818181818181,1.5,5.0,1.0,1.0,2.0
4436,A2,103.2,0,3.55,7149.1975,4629.64,22287.83,20.42,230.3825,9855.95,4162.702499999999,2047.195,13841.89,3.92,254.41000000000003,6847.465,5999.2837500000005,4629.64,18188.15,16.22,62.89,8648.17,3.125,3.0,5.0,1.0,2.0,4.25,1.125,1.0,2.0,1.0,1.0,1.0
4437,A2,105.23,0,4.28,3292.7316666666666,851.4549999999999,13572.4,22.07,216.1975,3553.7875,2537.095,954.73,6882.16,1.55,157.20000000000002,5142.215,996.8199999999998,234.395,4394.7,22.07,95.1225,843.595,3.0,3.0,5.0,1.0,2.0,4.0,1.1666666666666667,1.0,2.0,1.0,1.0,1.0
4438,A1,93.31,0,5.75,5297.9116,478.75,25983.2,5.36,66.07,12087.62,5214.718800000001,924.05,20879.73,2.97,77.3,10862.77,5257.719999999998,294.39,25983.2,2.04,54.68,12087.62,3.72,4.0,7.0,1.0,2.0,5.0,1.16,1.0,2.0,1.0,1.0,1.0
4439,C1,102.19,1,6.06,5385.74875,584.6,25220.86,5.2,41.260000000000005,8110.9825,8079.797500000001,711.385,38928.92,7.91,14.6275,10856.5525,5354.938749999999,487.945,25220.86,1.26,7.0275,8110.9825,4.5,3.5,8.0,2.0,3.0,5.75,1.625,1.0,3.0,1.0,1.0,2.25
4440,A1,38.99,2,12.05,9933.453333333333,994.385,32236.5,76.33,120.78,19350.752500000002,9877.679999999998,2574.2549999999997,38928.92,3.92,187.53500000000003,12488.14,7795.891666666666,994.385,25220.86,69.77,120.78,14998.375,4.0,3.0,11.0,1.0,2.25,3.75,1.5,1.0,4.0,1.0,1.0,1.0
4441,C1,61.58,2,12.88,5161.158421052632,1276.29,25220.86,0.21,36.725,4869.125,7304.438421052632,1514.53,38928.92,2.16,33.21,3524.1899999999996,4610.468421052632,140.24,25220.86,0.21,12.215,3772.33,5.052631578947368,4.0,13.0,1.0,2.0,7.0,1.7894736842105263,1.0,5.0,1.0,1.0,2.5
4442,A2,101.17,1,3.86,8327.976999999997,3025.895,32236.5,2.37,790.65,10711.6675,5682.932,2034.46,20879.73,1.28,826.7375,9147.18,4839.941000000001,1275.63,25983.2,0.42,300.78,3365.3925,3.9,3.5,8.0,2.0,2.25,4.0,1.4,1.0,3.0,1.0,1.0,1.75
4443,B2,93.81,1,9.08,4394.345,1052.835,25983.2,14.56,239.4275,4722.304999999999,2698.459,1623.615,10862.77,14.73,124.10249999999999,4027.2275,3679.8100000000004,628.0500000000001,25983.2,12.98,74.5475,2773.7175,4.1,3.5,10.0,1.0,2.25,5.5,1.5,1.0,4.0,1.0,1.0,1.75
4444,B1,47.37,7,11.96,5472.393939393939,891.45,32236.5,3.09,44.64,7078.55,6960.272727272727,915.27,38928.92,3.92,71.01,8732.57,4976.469393939394,461.2,25220.86,1.3,32.19,7078.55,4.515151515151516,4.0,9.0,1.0,2.0,6.0,1.696969696969697,1.0,4.0,1.0,1.0,2.0
4445,C1,118.94,0,1.57,3647.3916666666664,1970.825,12190.4,11.93,254.66250000000002,5036.0275,5248.581666666666,1747.67,19209.05,12.84,202.71999999999997,7251.8099999999995,3613.313333333333,1896.6200000000001,12190.4,0.21,184.30499999999998,5036.0275,4.0,3.0,8.0,1.0,2.25,6.0,1.3333333333333333,1.0,2.0,1.0,1.0,1.75
4446,A2,65.39,2,15.11,7478.687777777778,968.57,32236.5,88.22,253.84,6055.71,7363.107777777776,359.53,38928.92,27.7,274.32,10624.93,5996.736666666668,968.57,25220.86,57.79,78.72,6055.71,5.888888888888889,5.0,10.0,2.0,3.0,8.0,1.7777777777777777,2.0,3.0,1.0,1.0,2.0
4447,C2,67.17,4,10.11,4771.025999999999,2423.0950000000003,32236.5,0.0,590.97,5671.915,6048.740666666666,4062.7349999999997,38928.92,0.74,751.9725,6890.5599999999995,3081.9219999999996,1216.535,25220.86,0.0,9.1775,3506.755,4.466666666666667,4.0,9.0,2.0,3.0,6.75,1.4,1.0,3.0,1.0,1.0,2.0
4448,B1,56.76,4,12.31,5126.71375,1855.49,25220.86,22.63,494.59,4658.59,7445.8746875,1618.1100000000001,38928.92,2.91,380.0,8016.45,4851.0528125,965.315,25220.86,8.87,234.26749999999998,4658.59,4.5625,4.0,10.0,1.0,3.0,6.0,1.46875,1.0,3.0,1.0,1.0,2.0
4449,C1,90.51,0,6.25,10615.71,8250.46,32236.5,0.75,395.81750000000005,14946.48,10527.003333333332,7937.565,23633.92,2.43,209.88,21496.8075,5159.75,528.48,14946.48,0.75,125.38,11354.592499999999,4.666666666666667,4.5,8.0,2.0,2.5,6.5,1.6666666666666667,1.5,3.0,1.0,1.0,2.0
4450,B1,70.97,3,11.42,6204.767058823529,1970.55,25220.86,11.16,116.83,8720.38,9771.502352941177,1557.91,38928.92,7.16,298.85,14662.3,6081.005882352942,1009.01,25220.86,1.09,67.6,8720.38,4.705882352941177,4.0,10.0,1.0,3.0,7.0,1.5294117647058822,1.0,3.0,1.0,1.0,2.0
4451,A2,108.79,0,4.93,4116.318235294118,1276.29,13222.93,237.2,735.59,5524.47,4925.425294117646,2659.8,20879.73,279.93,725.68,3732.43,3152.1817647058824,806.57,13222.93,166.36,448.33,1740.43,3.8823529411764706,4.0,7.0,2.0,2.0,5.0,1.1176470588235294,1.0,2.0,1.0,1.0,1.0
4452,C2,53.21,4,15.03,3300.734999999999,130.95499999999998,25220.86,0.18,43.927499999999995,2339.99,4466.929,270.47,38928.92,0.81,11.72,2823.8375,3020.3645,82.64,25220.86,0.14,9.6175,1355.1375,5.2,5.0,12.0,1.0,2.75,7.0,1.85,1.5,4.0,1.0,1.0,2.0
4453,C2,74.53,3,10.92,5297.597931034482,1106.8,25220.86,1.83,48.08,6055.71,7414.533793103447,1541.96,38928.92,8.51,105.41,9587.97,5242.395862068965,1031.05,25220.86,0.16,9.67,6055.71,4.482758620689655,3.0,10.0,1.0,2.0,6.0,1.3448275862068966,1.0,3.0,1.0,1.0,2.0
4454,A2,95.84,0,8.66,3281.8224999999998,552.0,14946.48,10.04,40.2875,3231.8424999999997,5113.748749999999,550.1,23633.92,2.97,79.71,4685.469999999999,3248.2112499999994,430.625,14946.48,1.97,27.305,3231.8424999999997,4.5,5.0,8.0,1.0,2.75,5.5,1.375,1.0,2.0,1.0,1.0,2.0
4455,B1,77.06,2,9.85,4574.8436363636365,2090.54,25983.2,64.31,138.035,5689.68,3985.5781818181817,949.12,10862.77,2.91,119.935,8732.57,4545.647272727272,1819.44,25983.2,26.45,137.785,5689.68,4.0,3.0,9.0,1.0,2.0,5.5,1.4545454545454546,1.0,4.0,1.0,1.0,1.5
4456,A2,111.83,0,2.02,7238.614615384615,3848.99,25220.86,19.0,285.99,12190.4,11046.195384615385,2307.97,38928.92,23.51,396.49,19209.05,7222.883846153846,3848.99,25220.86,5.35,250.51,12190.4,3.230769230769231,3.0,6.0,1.0,2.0,4.0,1.0769230769230769,1.0,2.0,1.0,1.0,1.0
4457,A2,96.1,0,7.65,3808.625333333333,1102.23,14946.48,26.42,70.535,6003.995,5215.946666666667,1341.76,23633.92,2.91,90.575,5231.28,3621.253333333333,910.39,14946.48,10.66,46.24,6003.995,4.266666666666667,4.0,7.0,1.0,2.5,7.0,1.3333333333333333,1.0,2.0,1.0,1.0,2.0
4458,B2,92.8,2,7.93,6100.567000000001,2490.59,32236.5,5.76,87.27250000000001,5689.68,5448.155,3866.42,15085.47,16.82,169.81,8732.57,3100.7750000000005,1816.47,12087.62,2.92,60.2075,5193.4825,4.2,3.5,9.0,2.0,2.0,5.0,1.5,1.0,3.0,1.0,1.0,2.0
4459,B2,31.13,7,17.23,6276.423499999999,148.17000000000002,32236.5,0.78,20.6825,12113.315,7149.171999999999,192.73499999999999,38928.92,1.89,12.0775,13934.3775,5315.6765,145.61,25220.86,0.42,4.355,12113.315,4.8,4.5,10.0,1.0,2.0,7.0,1.7,1.0,4.0,1.0,1.0,2.0
4460,A1,113.61,0,1.48,4614.085,1291.905,12909.08,0.48,16.6325,9772.675,6757.691666666666,226.92499999999998,20879.73,0.61,3.06,14519.3725,4614.085,1291.905,12909.08,0.48,16.6325,9772.675,2.3333333333333335,2.5,4.0,1.0,1.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0
4461,C2,82.14,1,10.74,4401.625,236.45,18559.22,2.94,33.845,3586.095,3010.5199999999995,137.74,12800.81,2.97,7.4,2765.57,1925.2539999999997,64.37,6350.91,2.71,31.82,3586.095,3.6,1.5,11.0,1.0,1.0,5.75,1.3,1.0,3.0,1.0,1.0,1.0
4462,C1,48.13,4,16.71,4200.4,143.39,25220.86,0.21,27.17,5367.81,5635.131739130435,79.66,38928.92,0.41,14.325,5440.91,3651.853043478259,78.26,25220.86,0.2,11.04,5282.04,5.217391304347826,5.0,14.0,1.0,2.0,8.5,1.8695652173913044,1.0,5.0,1.0,1.0,2.5
4463,C2,53.46,6,16.77,6635.934074074075,243.56,32236.5,2.06,21.65,7388.045,7638.0803703703705,427.5,38928.92,0.95,23.04,12643.615,4976.701111111111,156.0,25220.86,0.53,8.54,5617.38,5.37037037037037,5.0,11.0,1.0,3.0,8.5,1.6666666666666667,1.0,4.0,1.0,1.0,2.0
4464,A1,96.86,1,-0.06,12214.64142857143,9992.77,25983.2,63.49,4493.525,20237.99,6199.4114285714295,5322.5,13841.89,78.51,2247.535,9828.955,9233.150000000001,3737.75,25983.2,62.23,1651.8449999999998,15772.59,3.4285714285714284,3.0,6.0,2.0,2.0,4.5,1.4285714285714286,1.0,3.0,1.0,1.0,1.5
4465,B1,92.8,2,3.17,8817.561000000002,5454.39,25220.86,2.09,1491.695,15689.052500000002,8636.311,4578.41,38928.92,3.92,1129.16,11783.75,6556.285000000001,5454.39,25220.86,2.04,697.4524999999999,6896.64,3.9,3.0,8.0,1.0,2.0,5.5,1.4,1.0,3.0,1.0,1.0,1.0
4466,A1,129.34,0,-4.36,10885.9125,8668.460000000001,25983.2,223.53,3992.8575,15561.515000000001,6559.545,6251.455,13550.68,184.59,1276.2525,11534.747500000001,10179.13,7287.275000000001,25983.2,158.77,1904.8899999999999,15561.515000000001,3.25,3.0,5.0,2.0,2.0,4.25,1.0,1.0,1.0,1.0,1.0,1.0
4467,A1,103.2,1,5.0,5214.0599999999995,1324.2800000000002,25220.86,38.31,615.4775,5306.9349999999995,6258.9875,1380.0,38928.92,14.53,608.2925,3110.95,5122.952499999999,1324.2800000000002,25220.86,1.53,215.2125,5306.9349999999995,3.875,4.0,9.0,1.0,2.0,4.25,1.25,1.0,3.0,1.0,1.0,1.0
4468,C2,27.58,13,18.4,4114.328461538462,1031.05,25220.86,0.28,15.015,6055.71,6345.895384615385,1289.39,38928.92,2.09,13.885000000000002,10106.45,4089.6553846153847,1031.05,25220.86,0.02,4.4,6055.71,5.82051282051282,5.0,13.0,1.0,3.0,8.5,1.8205128205128205,1.0,5.0,1.0,1.0,3.0
4469,C2,28.6,16,11.45,5929.569166666666,2043.195,32236.5,0.0,38.025000000000006,9562.189999999999,8075.2089166666665,3300.335,38928.92,0.14,27.91,14662.3,5464.613,1753.02,25220.86,0.0,12.04,8720.38,4.25,4.0,11.0,1.0,2.0,5.25,1.4,1.0,4.0,1.0,1.0,2.0
4470,B2,58.79,5,15.04,3879.566,420.705,25220.86,2.98,38.32,6055.71,6195.867333333334,564.83,38928.92,0.0,46.755,10624.93,3810.788666666667,72.325,25220.86,0.12,7.675,6055.71,5.3,4.5,12.0,1.0,3.0,7.0,1.6333333333333333,1.0,4.0,1.0,1.0,2.0
4471,C2,5.25,12,11.8,5869.552613636363,858.01,32236.5,0.01,50.4825,8720.38,8446.584318181818,869.93,38928.92,0.95,55.39,14662.3,5198.685113636363,333.2,25220.86,0.0,17.5375,8720.38,4.6022727272727275,4.0,10.0,1.0,2.0,6.25,1.5113636363636365,1.0,4.0,1.0,1.0,2.0
4472,A1,82.14,1,9.87,9814.506000000001,5689.68,22287.83,143.05,2763.82,18188.15,6612.178,8732.57,13841.89,176.76,1514.53,8795.14,7486.166,5689.68,18188.15,52.92,143.05,13357.03,3.8,3.0,7.0,2.0,2.0,5.0,1.2,1.0,2.0,1.0,1.0,1.0
4473,A1,92.54,0,1.45,7593.9225,2113.305,25983.2,165.88,206.8525,9500.375,2959.325,454.73,10862.77,65.07,117.62249999999999,3296.4325000000003,7518.2225,2033.845,25983.2,22.0,51.6925,9500.375,4.25,3.5,8.0,2.0,2.0,5.75,1.5,1.5,2.0,1.0,1.0,2.0
4474,B1,106.76,0,6.85,6834.376842105263,2308.74,25983.2,45.71,310.895,10814.73,8009.260526315788,4225.14,38928.92,2.97,799.9000000000001,11831.79,6086.798947368421,2308.74,25983.2,13.46,178.265,7899.465,3.526315789473684,4.0,7.0,1.0,2.0,4.5,1.0526315789473684,1.0,2.0,1.0,1.0,1.0
4475,B1,83.41,1,8.63,7326.878461538461,3704.89,25220.86,10.06,31.95,13652.76,11194.689230769232,4000.41,38928.92,9.73,53.31,18310.95,7323.245384615385,3704.89,25220.86,1.36,28.72,13652.76,4.615384615384615,4.0,11.0,2.0,2.0,6.0,1.6153846153846154,1.0,4.0,1.0,1.0,2.0
4476,B1,90.51,0,7.18,7698.523333333334,3637.79,32236.5,575.7,1187.3275,5209.087500000001,4131.2733333333335,2024.12,15085.47,562.64,743.0925000000001,4087.4350000000004,2581.376666666667,2226.59,5219.1,81.08,941.0200000000001,4473.45,3.6666666666666665,4.0,5.0,2.0,2.5,4.75,1.3333333333333333,1.0,2.0,1.0,1.0,1.75
4477,A1,107.26,0,0.0,7231.8925,7622.385,13652.76,30.04,1248.8125,13605.465,5658.632500000001,2151.3849999999998,18310.95,20.81,601.91,7208.1075,6832.33,6825.975,13652.76,24.61,52.84,13605.465,4.0,4.5,5.0,2.0,3.5,5.0,1.25,1.0,2.0,1.0,1.0,1.25
4478,A1,112.59,0,3.35,7139.183333333334,4436.51,18559.22,467.94,2309.2174999999997,11110.2275,6178.783333333333,3591.895,15832.09,308.78,1539.4099999999999,10567.5675,3685.106666666666,1877.58,13222.93,68.72,324.85249999999996,4411.8099999999995,4.166666666666667,4.5,6.0,2.0,3.25,5.0,1.3333333333333333,1.0,2.0,1.0,1.0,1.75
4479,B2,99.14,1,6.02,8611.983333333335,2992.5150000000003,32236.5,0.8,122.2825,13782.605,9221.825000000003,4618.415,38928.92,5.41,222.755,14768.092499999999,4544.899166666667,668.2850000000001,25220.86,0.32,95.435,6447.355,4.166666666666667,3.0,9.0,1.0,2.75,6.0,1.5,1.0,4.0,1.0,1.0,1.25
4480,A1,99.14,1,8.4,4601.936666666667,1317.77,12909.08,25.86,159.44,8952.7925,5539.544999999999,1040.2350000000001,20879.73,2.91,152.6525,10578.6475,4588.7316666666675,1305.415,12909.08,22.22,100.4,8952.7925,4.083333333333333,3.5,8.0,1.0,2.0,5.5,1.25,1.0,3.0,1.0,1.0,1.0
4481,C1,53.21,4,14.5,3994.86125,503.65500000000003,25220.86,1.72,34.2275,3184.8450000000003,6151.714375,457.5,38928.92,0.61,33.29,4852.23,3975.1550000000007,398.215,25220.86,1.27,18.447499999999998,3184.8450000000003,4.75,3.0,10.0,1.0,2.0,8.25,1.75,1.0,5.0,1.0,1.0,2.25
4482,A1,84.17,1,8.44,3659.768,757.68,8813.48,67.7,73.58,8586.4,2670.8819999999996,3105.41,5328.99,25.14,56.49,4838.38,2439.258,757.68,8586.4,39.13,61.09,2751.99,5.2,4.0,10.0,2.0,3.0,7.0,1.6,1.0,3.0,1.0,1.0,2.0
4483,A2,92.54,1,5.8,9507.2575,2883.9700000000003,32236.5,24.59,64.8425,12326.385,5958.412499999999,4372.13,15085.47,3.92,9.747499999999999,10320.795,6302.367499999999,2883.9700000000003,19417.69,23.84,64.655,9121.682499999999,2.75,2.5,5.0,1.0,1.75,3.5,1.0,1.0,1.0,1.0,1.0,1.0
4484,A2,113.61,0,4.96,527.4000000000001,54.68,2096.53,5.76,8.21,471.82,390.37600000000003,16.82,1089.66,2.97,4.73,837.7,510.158,54.68,2096.53,1.88,8.21,389.49,3.2,2.0,8.0,1.0,1.0,4.0,1.2,1.0,2.0,1.0,1.0,1.0
4485,A1,129.34,0,-4.36,12365.7025,13560.905,22287.83,53.17,6713.5375,19213.07,6316.91,5636.389999999999,13841.89,152.97,1896.4724999999999,10056.8275,10131.362500000001,11145.345000000001,18188.15,46.61,6711.8975,14564.810000000001,3.25,2.5,6.0,2.0,2.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0
4486,A2,101.43,0,5.28,6749.03,4100.9,25220.86,8.21,830.72,13652.76,7346.396470588236,3086.76,38928.92,4.73,723.04,8795.14,5905.7764705882355,3330.88,25220.86,8.21,391.2,6350.91,3.764705882352941,3.0,8.0,1.0,2.0,5.0,1.2352941176470589,1.0,2.0,1.0,1.0,1.0
