,sentence,difficulty,flesch_reading_ease,polysyllable_count,coleman_liau_index,freqlemfilms2_mean,freqlemfilms2_median,freqlemfilms2_max,freqlemfilms2_min,freqlemfilms2_25%,freqlemfilms2_75%,freqlemlivres_mean,freqlemlivres_median,freqlemlivres_max,freqlemlivres_min,freqlemlivres_25%,freqlemlivres_75%,freqfilms2_mean,freqfilms2_median,freqfilms2_max,freqfilms2_min,freqfilms2_25%,freqfilms2_75%,nblettres_mean,nblettres_median,nblettres_max,nblettres_min,nblettres_25%,nblettres_75%,nbsyll_mean,nbsyll_median,nbsyll_max,nbsyll_min,nbsyll_25%,nbsyll_75%
4121,"Les cinq confédérations syndicales, l'épiscopat, la Fédération protestante de France, les petits patrons de la CGPME, les artisans de l'UPA, les députés socialistes et une soixantaine de leurs collègues de l'UMP: tous sont montés au créneau pour dire non à la proposition de loi d'extension du travail dominical.",C2,33.16,11,14.29,7272.052222222222,2948.75,32236.5,0.31,54.68,12190.4,10201.483555555551,1541.96,38928.92,2.23,10.74,15085.47,6412.303333333332,910.39,25220.86,0.1,19.28,8720.38,4.555555555555555,3.0,11.0,1.0,2.0,7.0,1.6,1.0,4.0,1.0,1.0,2.0
4122,"Les personnes qui l'utilisent très fréquemment, adolescents comme adultes, seraient davantage anxieuses et déprimées.",B2,52.95,5,23.54,2827.0835714285718,187.5,12909.08,1.16,10.965,4718.91,3921.5678571428566,153.82,20879.73,1.62,14.1525,5733.695,2223.6864285714287,53.910000000000004,12909.08,0.01,4.3725000000000005,2142.04,6.5,7.5,11.0,1.0,3.25,9.0,1.9285714285714286,2.0,4.0,1.0,1.0,2.75
4123,Tous les chiens de ses basses-cours composaient une meute dans le besoin ; ses palefreniers étaient ses piqueurs ; le vicaire du village était son grand aumônier.,C1,71.23,4,13.64,5831.5688461538475,757.68,32236.5,0.32,88.125,7095.535,6330.849999999999,3105.41,38928.92,1.01,152.1825,9264.9975,3348.848461538462,757.68,25220.86,0.04,14.3775,3885.1875,5.076923076923077,5.0,12.0,2.0,3.0,6.75,1.5,1.0,4.0,1.0,1.0,2.0
4124,"À l'ère de l'Internet des Objets, les maisons intelligentes sont de plus en plus équipés d'objets connectés, dont les implications sur la vie privée restent largement inconnues des utilisateurs finaux.",C1,44.07,6,15.39,5299.122,804.655,32236.5,1.24,38.815,6055.71,7131.2496666666675,823.545,38928.92,0.2,20.015,10624.93,4214.693333333333,148.735,25220.86,0.29,9.185,5964.2025,4.966666666666667,4.0,13.0,1.0,2.25,7.0,1.7333333333333334,1.0,5.0,1.0,1.0,2.0
4125,"Mes parents ont insisté pour qu'on prenne nos chaussures de marche, ils veulent qu'on aille faire des randonnées dans les montagnes",B1,90.01,2,12.53,4830.013333333333,1913.83,25220.86,2.22,62.01,7078.55,5129.81,1466.42,38928.92,1.55,81.82,6198.24,2897.6604761904764,177.04,25220.86,0.48,25.25,3075.07,4.9523809523809526,4.0,10.0,2.0,3.0,7.0,1.3333333333333333,1.0,3.0,1.0,1.0,1.0
4126,"Lorsqu'il eut reçu son premier salaire en tant que consultant, Louis courut acquérir une guitare pour chanter une sérénade à sa bien-aimée sous le proche de sa maison.",C1,68.18,3,11.2,3786.062068965517,605.75,25220.86,0.04,55.34,5689.68,4803.54448275862,795.61,38928.92,0.0,82.91,6198.24,3211.431034482758,315.49,25220.86,0.04,12.66,4213.78,4.620689655172414,4.0,10.0,1.0,3.0,6.0,1.4827586206896552,1.0,3.0,1.0,1.0,2.0
4127,"Un roman émouvant, où il est question d'apprendre à vivre, de trouver sa place parmi les autres.",A2,86.71,0,8.35,6476.089411764706,1276.29,32236.5,5.21,249.7,12087.62,7408.1082352941185,972.5,38928.92,2.97,328.45,14662.3,5599.711176470588,324.94,25220.86,3.51,218.52,12087.62,3.9411764705882355,3.0,8.0,1.0,2.0,5.0,1.3529411764705883,1.0,3.0,1.0,1.0,2.0
4128,"Certes, ""Emily in Paris"" est une production américaine qui semble s'adresser avant tout au public outreAtlantique, mais Netflix étant une plate-forme accessible dans le monde entier, ce parti pris semble très daté.",C1,56.76,6,15.04,3365.9373333333333,379.38,32236.5,2.06,46.685,5048.935,3181.95,573.58,18310.95,5.74,63.735,5107.805,2601.897333333334,128.91,19417.69,0.81,32.7825,4428.38,4.666666666666667,4.5,10.0,1.0,3.0,5.75,1.4666666666666666,1.0,4.0,1.0,1.0,2.0
4129,Anna alla dans la cuisine où elle se sentait chez elle.,B1,92.8,0,4.74,4509.542,3667.1499999999996,14946.48,87.92,1175.9475,4624.075,5895.852,4721.35,23633.92,135.41,1056.1125,6991.49,3395.1639999999998,2180.105,14946.48,4.67,274.35499999999996,4520.53,4.0,4.0,7.0,2.0,2.5,4.0,1.3,1.0,2.0,1.0,1.0,1.75
4130,"Des ingrats : une personne ingrate est une personne qui n'a aucune reconnaissance, qui oublie les bonnes choses qu'une personne a faites pour elle.",A2,80.62,1,13.0,5158.529130434783,1773.62,32236.5,5.61,346.98,7493.200000000001,4783.13652173913,1057.64,15085.47,1.55,230.84499999999997,8755.605,3556.8539130434783,577.6,19417.69,0.51,88.015,6203.3099999999995,5.0,4.0,14.0,1.0,3.0,6.5,1.434782608695652,1.0,4.0,1.0,1.0,2.0
4131,"De mes fenêtres, je vois la Seine qui coule, le long de mon jardin, derrière la route, presque chez moi, la grande et large Seine qui va de Rouen au Havre, couverte de bateaux qui passent.",B2,89.5,0,6.86,7005.068571428571,3675.68,25983.2,0.14,97.82499999999999,13280.92,9185.937714285712,1877.57,38928.92,0.47,233.005,14586.86,6639.9,1102.23,25983.2,0.14,24.52,13280.92,4.0285714285714285,3.0,8.0,2.0,2.0,5.0,1.1428571428571428,1.0,2.0,1.0,1.0,1.0
4132,Une revue avec laquelle il fait bon se poser,A2,102.19,0,4.14,4257.066666666667,2813.77,13222.93,10.1,217.2,7907.85,4750.570000000001,4000.41,15832.09,33.92,409.05,6587.77,3487.354444444444,2751.99,13222.93,7.79,73.73,3704.89,4.0,4.0,8.0,2.0,3.0,5.0,1.4444444444444444,1.0,2.0,1.0,1.0,2.0
4133,"Les uns, les pires et dont elle s'était débarrassé les premiers, étaient ceux qui lui conseillaient de ne pas ""s'écouter"" et professaient, fût-ce négativement et en ne la manifestant que par certains silences de désapprobation ou par certains sourires de doute, la doctrine subversive qu'une petite promenade au soleil et un bon bifteck saignant (quand elle gardait quatorze heures sur l'estomac deux méchantes gorgées d'eau de Vichy !) lui feraient plus de bien que son lit et ses médecines.",C2,57.02,10,12.89,5871.357721518988,1583.95,32236.5,0.12,54.025,8720.38,7229.104810126584,2429.86,38928.92,1.08,53.31,11172.91,4660.531392405063,757.68,25220.86,0.0,12.125,5517.33,4.7215189873417724,3.0,14.0,1.0,2.0,7.0,1.4936708860759493,1.0,5.0,1.0,1.0,2.0
4134,On préférait se référer à l'autonomie des civilisations juxtaposées.,C1,6.51,5,18.3,3324.3811111111113,179.44,12190.4,0.0,12.43,6055.71,4602.356666666667,133.38,19209.05,0.68,3.92,6587.77,3303.3566666666666,78.26,12190.4,0.0,1.94,6055.71,5.444444444444445,3.0,13.0,1.0,2.0,9.0,2.2222222222222223,1.0,5.0,1.0,1.0,3.0
4135,Je peux voir le docteur le matin,A1,104.22,0,1.57,9063.070000000002,5524.47,25983.2,233.86,2197.2200000000003,13652.76,7575.7642857142855,2659.8,18310.95,87.36,1399.2600000000002,14586.86,8131.7300000000005,1743.78,25983.2,223.48,833.0649999999999,13652.76,3.7142857142857144,4.0,7.0,2.0,2.0,4.5,1.2857142857142858,1.0,2.0,1.0,1.0,1.5
4136,"Un petit coup au carreau, comme si quelque chose l'avait heurté, suivi d'une ample chute légère comme des grains de sable qu'on eut laissés tomber d'un fenêtre au dessus, puis, la chute s'entendant, se réglant, adoptant un rythme, devenant fluide, sonore, musicale, innombrable, universelle : c'était la pluie.",C2,48.9,5,13.71,2655.4953191489362,90.55,25220.86,1.3,23.415,2208.31,3492.5329787234054,151.01,38928.92,1.55,29.695,2485.6400000000003,2253.800425531915,42.91,25220.86,0.02,6.02,1348.1100000000001,4.638297872340425,5.0,11.0,1.0,2.0,6.0,1.4680851063829787,1.0,4.0,1.0,1.0,2.0
4137,"Sur les 40 hommes et femmes présents, 32 étaient séparés ou en instance de divorce.",C1,96.1,1,8.05,7015.284615384614,1583.95,32236.5,2.12,66.22,8720.38,8356.93769230769,2429.86,38928.92,4.59,109.8,14662.3,4420.522307692308,342.44,25220.86,1.62,21.64,5689.68,4.846153846153846,6.0,8.0,2.0,2.0,7.0,1.4615384615384615,1.0,3.0,1.0,1.0,2.0
4138,"Quand il arriva près de la maison il vit un monsieur à la porte, et il entendit qu'il disait à la femme : ""Ma bonne femme, votre mari est-il chez lui ?"" ""Non monsieur,"" répondit la femme.",A2,93.56,3,5.45,7016.9816666666675,2327.8199999999997,32236.5,22.07,816.415,13222.93,8597.703888888887,1573.615,38928.92,1.55,664.7624999999999,15832.09,6264.109444444445,1861.005,25220.86,1.5,499.8225,13222.93,3.8055555555555554,3.0,8.0,1.0,2.0,5.0,1.3055555555555556,1.0,3.0,1.0,1.0,1.0
4139,Je t'envoie de gros bisous,A1,98.89,0,2.64,10304.074,266.95,25983.2,18.4,30.96,25220.86,10030.257999999998,353.45,38928.92,1.08,5.07,10862.77,10284.064000000002,180.91,25983.2,4.4,30.95,25220.86,3.0,2.0,6.0,1.0,2.0,4.0,1.2,1.0,2.0,1.0,1.0,1.0
4140,"C'était le paradis, je faisais de longues siestes tantôt sur le canapé, tantôt sur le lit d'Arthur, à la chaleur du soleil ou du radiateur selon les saisons",C1,68.18,3,8.71,5464.640357142857,884.11,25983.2,3.65,32.91,9657.71,6999.995,1437.3600000000001,38928.92,2.97,62.4675,11812.6525,5145.380357142857,148.41,25983.2,0.34,16.5125,9587.884999999998,4.035714285714286,3.0,9.0,1.0,2.0,6.25,1.4642857142857142,1.0,3.0,1.0,1.0,2.0
4141,"Elle a remis de l'ordre sur son bureau, elle a envoyé des fax et répondu au courrier",B1,86.71,1,4.93,5845.5952941176465,2520.11,25220.86,5.59,167.13,6055.71,7434.281764705883,5320.47,38928.92,0.14,177.64,10624.93,4372.261176470588,2520.11,25220.86,5.59,78.26,6055.71,3.588235294117647,3.0,8.0,1.0,2.0,5.0,1.411764705882353,1.0,3.0,1.0,1.0,2.0
4142,Leur capacité de concentraction s'effiloche.,B2,25.29,3,22.36,6390.070000000001,161.065,25220.86,17.29,33.055,6518.08,9846.335,221.015,38928.92,14.39,14.495,10052.855,6386.530000000001,157.92,25220.86,9.42,31.087500000000002,6513.3625,3.75,3.0,8.0,1.0,1.75,5.0,1.75,1.0,4.0,1.0,1.0,1.75
4143,Je viens de faire des épreuves surprenantes.,B1,104.22,1,10.74,9838.361428571428,6055.71,25983.2,8.03,1393.625,17017.17,9618.021428571428,5328.99,38928.92,19.73,780.405,10743.85,8706.775714285714,2735.96,25983.2,0.34,475.67999999999995,15638.285,5.285714285714286,5.0,12.0,2.0,2.5,6.5,1.4285714285714286,1.0,3.0,1.0,1.0,1.5
4144,Elle regrette de devoir beaucoup travailler,A1,75.79,0,15.88,5166.596666666667,552.745,25220.86,63.59,186.70499999999998,3546.8975,7785.991666666666,332.06,38928.92,55.54,107.585,5358.9725,5101.685,386.92,25220.86,42.89,75.9525,3546.8975,6.333333333333333,7.0,10.0,2.0,4.5,8.0,1.8333333333333333,2.0,3.0,1.0,1.25,2.0
4145,"On l'examinait avec intérêt et curiosité, comme un bel orage.",C2,71.73,3,9.66,3983.5919999999996,1203.585,12909.08,14.01,43.0775,7366.022499999999,4692.669,1763.3400000000001,20879.73,3.92,41.415000000000006,4628.8875,3981.5510000000004,1202.17,12909.08,13.7,39.42,7366.022499999999,4.0,3.5,9.0,1.0,2.0,5.0,1.7,1.0,4.0,1.0,1.0,2.0
4146,"Là, la trap, ça vient tout droit des States et c'est tout nouveau en fait dans le rap",A2,107.77,0,3.36,5192.8775000000005,3711.205,14946.48,3.17,851.4725000000001,8843.525,6539.270625,2058.415,23633.92,0.07,890.3525000000001,9205.66,4653.5912499999995,2424.26,14946.48,3.17,308.08,6775.1975,3.25,3.0,7.0,1.0,2.0,4.0,1.0625,1.0,2.0,1.0,1.0,1.0
4147,"Le cours de maths, lui, est beaucoup plus ennuyeux que d'habitude.",A2,92.8,1,8.97,7494.274545454543,2308.74,32236.5,10.66,98.86500000000001,8876.83,7776.254545454544,3315.95,38928.92,2.97,95.035,10050.0,6258.49,2308.74,25220.86,10.66,98.86500000000001,8857.605,4.0,3.0,8.0,1.0,2.5,5.0,1.2727272727272727,1.0,3.0,1.0,1.0,1.0
4148,C'est trop classe,B1,130.36,0,1.52,315.58,78.99,859.54,8.21,43.599999999999994,469.265,301.21666666666664,108.92,790.0,4.73,56.825,449.46,312.7366666666667,70.46,859.54,8.21,39.334999999999994,465.0,3.6666666666666665,4.0,6.0,1.0,2.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0
4149,Quelle est l'efficacité réelle de la lutte contre la désinformation menée à grand renfort de communication par les réseaux sociaux ?,B2,54.22,3,14.62,6851.428,413.13,32236.5,0.21,31.595,12879.42,9011.179,417.77,38928.92,0.41,37.417500000000004,16116.365,6186.004,325.99,25220.86,0.2,8.535,12879.42,5.0,5.0,14.0,1.0,2.0,6.25,1.65,1.0,5.0,1.0,1.0,2.0
4150,Je dois aller au bureau trois fois par semaine parce que j'ai des réunions pour déjeuner avec des clients,A2,92.04,1,8.99,3880.0621052631577,1753.02,25983.2,3.49,139.625,5078.305,3219.5310526315793,1318.18,10862.77,0.95,115.81,4661.455,3221.405789473684,894.69,25983.2,3.49,110.495,3721.3199999999997,4.421052631578948,4.0,8.0,1.0,3.0,5.5,1.4736842105263157,1.0,3.0,1.0,1.0,2.0
4151,Est-ce que tu travailles toujours à l'agence de voyages ?,B1,102.19,0,9.94,9538.279999999999,4660.0,32236.5,78.26,627.7075,14043.92,8347.547,2747.8050000000003,38928.92,3.92,425.46999999999997,12143.09,8122.325,4274.99,25220.86,10.98,326.78499999999997,14043.92,3.9,2.5,10.0,1.0,2.0,6.0,1.3,1.0,2.0,1.0,1.0,1.75
4152,"Sur le fond, tout le monde est d'accord.",B1,117.92,0,2.1,8014.530000000001,1789.375,32236.5,54.68,650.5575,13652.76,7473.4375,3479.83,18310.95,2.97,650.05,15891.84,6411.29125,1789.375,19417.69,54.68,645.2325000000001,13652.76,3.0,3.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
4153,Il choisit toujours une grande chambre,A1,105.23,0,11.07,3883.4966666666674,855.54,13222.93,170.48,376.15999999999997,6198.9775,4717.621666666667,1169.22,15832.09,133.92,583.4275,7502.1425,3779.4250000000006,668.145,13222.93,11.23,214.67000000000002,6198.9775,5.5,6.5,8.0,2.0,3.75,7.0,1.3333333333333333,1.0,2.0,1.0,1.0,1.75
4154,"Sa famille, assez illustre en Pologne, avait été ruinée dans les troubles de cette contrée.",C2,96.1,0,10.72,7076.972857142858,1589.28,32236.5,1.17,105.86000000000001,7962.705,7521.318571428571,3026.555,38928.92,3.92,87.85749999999999,11783.75,3548.710714285714,724.485,25220.86,0.12,94.7475,3969.51,4.785714285714286,5.0,8.0,2.0,3.0,6.75,1.5,1.5,2.0,1.0,1.0,2.0
4155,Vous préparez le repas ?,A1,70.46,1,4.35,6866.33,6882.015,13652.76,48.53,142.88,13605.465,5512.2125,1830.6399999999999,18310.95,76.62,134.745,7208.1075,6829.4275,6819.115000000001,13652.76,26.72,43.0775,13605.465,4.75,4.5,8.0,2.0,3.5,5.75,1.75,1.5,3.0,1.0,1.0,2.25
4156,Je suis bien arrivée à Londres pour ma dernière année d'études de marketing à l'université,A1,66.66,3,10.72,6588.531428571428,2218.7200000000003,25983.2,1.88,137.7575,10912.4375,7173.276428571429,1308.14,38928.92,0.88,153.885,9696.6375,6541.021428571429,2083.17,25983.2,1.88,91.105,10912.4375,3.642857142857143,3.0,9.0,1.0,1.25,4.75,1.4285714285714286,1.0,3.0,1.0,1.0,1.75
4157,"Samedi dernier, j'ai passé la journée à Paris avec mon frère",A2,85.44,1,6.82,3392.732727272727,431.08,14946.48,26.61,119.6,3776.9399999999996,4651.670909090909,403.11,23633.92,2.91,108.41,3154.1899999999996,3247.7509090909084,297.63,14946.48,12.68,101.44,3776.9399999999996,4.181818181818182,5.0,7.0,1.0,2.5,5.5,1.6363636363636365,2.0,3.0,1.0,1.0,2.0
4158,Cette année Virginie est partie une semaine dans un hôtel à Arcachon avec son mari,A1,74.02,2,8.4,5543.269285714285,1821.35,32236.5,0.11,270.825,7095.535,5560.391428571428,3160.545,19209.05,31.28,200.9975,9264.9975,4604.711428571429,1821.35,19417.69,0.11,179.86,7095.535,4.285714285714286,4.0,8.0,1.0,3.0,5.0,1.5714285714285714,1.5,3.0,1.0,1.0,2.0
4159,"Puis, l'informatique est arrivé et petit à petit, nous avons commencé à enregistrer effectivement des petites phrases, des groupes de mots, voire même des mots, qui ensuite sont collés les uns aux autres",B2,55.75,5,12.31,5787.5990909090915,1106.8,32236.5,7.42,127.92,6055.71,6410.208181818182,1541.96,38928.92,3.92,169.19,10624.93,3785.563333333333,291.71,25220.86,2.21,78.26,6055.71,4.636363636363637,4.0,13.0,1.0,3.0,6.0,1.5151515151515151,1.0,5.0,1.0,1.0,2.0
4160,C'est un scandale qu'on puisse construire une usine dans cette zone,B1,114.88,0,10.54,2936.8290909090906,67.59,12087.62,8.21,36.83,5091.530000000001,3325.7863636363636,52.64,13550.68,1.55,33.275,5477.9400000000005,2437.59,46.97,12087.62,8.21,24.505000000000003,3280.4300000000003,4.545454545454546,4.0,10.0,1.0,2.5,5.5,1.2727272727272727,1.0,2.0,1.0,1.0,1.5
4161,"Ils attaquèrent la forêt tous ensemble, travaillant jour et nuit et frappant avec tant de force que le heurt de leurs cognées sur les troncs emplissait les plaines comme un grondement incessant de tonnerre.",B2,69.45,4,12.49,5346.03294117647,824.23,25220.86,0.25,51.1125,8720.38,7941.435294117647,1114.155,38928.92,1.55,81.13499999999999,14384.395,5226.660882352941,596.39,25220.86,0.0,2.57,8720.38,5.029411764705882,4.0,11.0,2.0,3.0,7.0,1.4705882352941178,1.0,3.0,1.0,1.0,2.0
4162,"Ensuite, si vous avez par exemple choisi des couleurs unies, vers les bleu marine, ou vers les noirs, il est indispensable d'avoir des accessoires pour relooker la tenue",B2,68.18,3,11.38,4826.750357142856,227.77,32236.5,0.18,66.6275,7489.0075,4930.419642857144,945.0699999999999,23633.92,0.0,102.9375,10624.93,3733.838928571429,227.77,19417.69,0.07,24.005,6311.42,4.714285714285714,4.0,13.0,1.0,3.0,6.0,1.5357142857142858,1.0,4.0,1.0,1.0,2.0
4163,"Grand, bien fait, blond, d'un blond châtain vaguement roussi, avec une moustache retroussée, qui semblait mousser sur sa lèvre, des yeux bleus, clairs, troués d'une pupille toute petite, des cheveux frisés naturellement, séparés par une raie au milieu du crâne, il ressemblait bien au mauvais sujet des romans populaires",C2,39.51,6,14.29,1994.0963265306123,122.69,13222.93,0.35,21.45,3737.75,2642.932857142857,222.03,15832.09,1.22,51.76,4000.41,1775.8757142857144,68.6,13222.93,0.01,5.94,3704.89,5.183673469387755,5.0,13.0,1.0,3.0,7.0,1.5918367346938775,1.0,5.0,1.0,1.0,2.0
4164,Cette ribaude ricane et échafaude !,C2,84.17,0,11.92,2962.978,2.04,12909.08,0.44,1.06,1902.27,4646.906000000001,30.61,20879.73,0.27,3.24,2320.68,2962.6440000000002,1.17,12909.08,0.02,0.68,1902.27,5.8,6.0,9.0,2.0,5.0,7.0,1.8,2.0,3.0,1.0,1.0,2.0
4165,"Un hôte désigne soit la personne qui reçoit un invité soit l'invité qui est reçu, accueilli.",B1,73.0,2,9.28,9255.24125,3047.0600000000004,32236.5,10.04,107.1875,12802.335000000001,7051.693125,4117.7,23633.92,3.92,78.3975,13934.3775,4416.459375,319.65,19417.69,1.97,24.9275,7030.639999999999,4.25,4.0,9.0,1.0,2.75,6.0,1.5,1.0,3.0,1.0,1.0,2.0
4166,À quelle période de l'année se déroule l'histoire ?,A2,88.48,0,9.35,5116.39,295.405,25220.86,11.37,65.1075,5157.9275,8132.415,143.14,38928.92,3.92,30.575000000000003,9743.09,5115.375,295.405,25220.86,5.18,64.625,5157.9275,3.375,2.0,7.0,1.0,1.0,6.25,1.25,1.0,2.0,1.0,1.0,1.25
4167,"D'où la mainmise indispensable sur des lieux situés sous les tropiques, pas trop loin de l'Europe, lieux qui nécessitaient l'importation forcée de main-d'oeuvre servile.",C2,57.52,3,16.37,4361.3207999999995,182.0,25220.86,0.14,54.68,5516.52,6120.7136,267.57,38928.92,1.42,3.92,7923.24,4330.7384,78.26,25220.86,0.01,8.52,5344.98,4.52,4.0,13.0,1.0,2.0,6.0,1.44,1.0,4.0,1.0,1.0,2.0
4168,Environ 2 300 enseignants et chercheurs ainsi que 950 collaborateurs administratifs et techniques assurent la bonne marche de l'institution qui compte plus de 14 000 étudiants provenant de plus de 86 pays.,B2,49.4,6,14.52,6226.725384615384,205.125,25220.86,3.27,41.845,11060.94,9403.542307692307,355.505,38928.92,1.69,18.3625,17640.6075,6145.953076923078,205.125,25220.86,0.63,8.11,11018.055,5.653846153846154,4.5,14.0,1.0,2.0,8.75,1.8076923076923077,1.0,5.0,1.0,1.0,2.0
4169,"Pourtant, Grégoire est loin d'être un idiot, il est même plein de de talents !",A2,104.47,0,7.01,10912.212307692309,907.69,32236.5,44.17,95.8,25220.86,10772.536153846151,1358.65,38928.92,2.97,370.41,15085.47,8927.683846153846,907.69,25220.86,10.89,95.8,19417.69,3.6923076923076925,3.0,8.0,1.0,2.0,5.0,1.2307692307692308,1.0,2.0,1.0,1.0,1.0
4170,Les nouvelles technologies ont subi une évolution très rapide depuis les années 1970 et ont entraîné une véritable révolution dans nos habitudes et notre mode de pensée.,B2,54.48,6,13.52,5024.518846153846,504.28999999999996,25220.86,8.09,49.2175,8517.2475,6437.658461538462,560.915,38928.92,0.54,79.13499999999999,11997.599999999999,3659.913076923077,504.28999999999996,25220.86,2.79,26.3825,7095.535,5.3076923076923075,4.0,12.0,2.0,3.0,7.5,1.8076923076923077,1.0,4.0,1.0,1.0,2.0
4171,"Députés et membres de la Convention ont ainsi été conviés par le gouvernement à cinq réunions pour ""présenter les orientations retenues"".",C1,67.93,5,14.21,7051.152857142857,207.68,32236.5,2.62,56.82,12909.08,8317.551904761905,469.46,38928.92,6.89,64.86,15085.47,4719.42142857143,207.68,25220.86,0.1,7.66,8720.38,5.428571428571429,4.0,12.0,1.0,3.0,8.0,1.9047619047619047,1.0,4.0,1.0,1.0,3.0
4172,"Une fois que vous vous êtes muni des pièces et documents demandés, vous les scannez et les enregistrez sous format numérique.",B2,67.93,4,11.14,6508.22476190476,4100.9,32236.5,1.9,33.07,12909.08,5890.817142857143,3315.95,20879.73,0.0,16.01,10624.93,4933.557142857144,1002.88,13589.7,0.16,2.41,8720.38,4.904761904761905,4.0,11.0,2.0,3.0,6.0,1.5714285714285714,1.0,4.0,1.0,1.0,2.0
4173,"Je m'appelle Jessica. Je suis une fille, je suis française et j'ai treize ans.",A1,104.22,1,4.94,8064.617692307692,2090.54,25983.2,7.0,69.91,12909.08,5120.748461538461,949.12,20879.73,2.91,298.85,10862.77,7992.570769230769,1819.44,25983.2,7.0,69.91,12909.08,3.3846153846153846,3.0,9.0,1.0,2.0,4.0,1.0769230769230769,1.0,2.0,1.0,1.0,1.0
4174,Lis un livre pour être plus calme.,A2,126.3,0,2.44,4549.8042857142855,4062.45,12087.62,66.57,239.6,7576.395,4564.315714285714,5014.53,13550.68,73.65,305.645,6350.03,3452.1042857142857,725.09,12087.62,39.81,85.605,5570.5,3.857142857142857,4.0,5.0,2.0,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0
